Unnamed: 0,company_name,rate,city,state,job_id,remote_work,job_title,salary,salary_estimate,salary_avg,company_size,company_type,company_sector,company_founded,company_industry,descriptions_txt,descriptions_list,job_age,pros,cons
,Ventechsoft Solutions Inc,,,,1007607098295,1,Data Engineer,Employer Provided Salary:$80K - $140K,Employer Provided Salary:,"$110,000 /yr (est.)",,,,,,"['Need more depth in SQL and Big Data technologies like Hive, Airflow, Presto for this role\nDo not submit candidates who has Spark in resume, it is understood that such candidates will not have strong Advanced SQL exp and will be screen rejected.', 'JD - Data Engineer\n\uf0b7Excellent in advance SQL, ETL. Must understand relation and ER diagrams/normal forms. How to design, create, extend/iterate, manipulate, seed with realistic data/data exploration, create and optimize queries, operate at low scale and high scale.\n\uf0b7Experience in creation of data pipelines using Python. Python for data manipulation & transformation (python dictionaries, data frames, data stream, joins of all kinds, outside of SQL IDEs)\n\uf0b7Good to have worked in designing, creating, and defining Models.\n\uf0b7Experience with Data Warehousing Architecture\n\uf0b7Research skills – go figure it out and come back with working model. Pros/cons analysis skills\n\uf0b7Experience of utilizing above skills in data science related of projects.\n\uf0b7Strong work ethic, independent problem-solving skills, self-motivated, comfortable with startup culture\n\uf0b7Excellent and crisp communicator', 'Job Type: Full-time', 'Pay: $80,000.00 - $140,000.00 per year', 'Schedule:', 'Supplemental Pay:', 'Experience:', 'Work Location: Remote']","['Monday to Friday', 'Bonus pay', 'Commission pay', 'SQL: 1 year (Preferred)', 'Informatica: 1 year (Preferred)', 'Data warehouse: 1 year (Preferred)']",2022-01-31,[],[]
,"Interactive Consulting Services, Inc",,,,1007607455196,1,Senior Java/NLP Engineer,Employer Provided Salary:$150K - $200K,Employer Provided Salary:,"$175,000 /yr (est.)",,,,,,"[""Interactive Consulting Services, Inc.'s (ICS) mission is to match elite talent with cutting-edge technologies and projects."", 'Interactive Consulting Services (ICS) is headquartered in Jarrettsville, MD, and has been providing IT and talent services for over 20 years. ICS has a proven track record in both the public and private sectors, providing talent and solutions in fields ranging from healthcare, education, and finance, to social services, defense, and aviation.', 'Responsibilities:', '· Identify and analyze user requirements', '· Prioritize, assign and execute tasks throughout the software development life cycle', '· Develop Java Spring applications', '· Write well-designed, efficient code', '· Review, test and debug team members’ code', '· Design database architecture', '· Create NLP algorithms to evaluate medical records', '· Create custom tools to enable analysts to perform data research', '· Create software to import large quantities of medical documents', 'Description:', 'We are searching for a Senior Java / NLP Engineer to join a team of engineers to help us analyze and interpret large quantities of medical records using the latest cutting-edge technologies. This is a long-term project for a major federal agency. This individual will work with the Technical Architect and Business Analysts to design and implement software that will identify and interpret key information in medical documents. It will include data collection, algorithm development, and creating cutting-edge viewing technology to enable analysts to annotate documents for further development.', 'To be successful in this position, you have should strong problem-solving skills and a strong understanding of Java and Spring technologies. You should also enjoy solving new and unique problems and learning new technologies. If you have these qualities, we’d love to hear from you!', 'Requirements:', '· Proven experience as a Java or NLP Engineer or similar role', '· Solid understanding of Java and Spring technologies', '· Knowledge of NLP and algorithm development', '· Good knowledge of Java', '· Experience with SQL and NoSQL databases (MongoDB is a plus)', '· Excellent communication skills', '· BS in Computer Science, Data Science, Mathematics or similar field', 'Work Authorization:\nUS Citizen, Green Card, H1-B Visa\nBackground Check/Public Trust Clearance:\nActive clearance is NOT required but candidate must be able to obtain and maintain a US Public Trust clearance', 'Job Type: Full-time', 'Pay: $150,000.00 - $200,000.00 per year', 'Schedule:', 'Education:', 'Experience:', 'Work Location: Remote']","['8 hour shift', 'Monday to Friday', ""Bachelor's (Preferred)"", 'Python: 1 year (Preferred)']",2022-01-31,[],[]
,UNITERS N.A.,3.1,,,1007606481332,1,Data Scientist & Machine Learning,,,,201 to 500 Employees,Consumer Products Manufacturing,Unknown / Non-Applicable,Company - Private,Manufacturing,"['UNITERS is a global manufacturing company that markets and distributes home care and repair products in 6 continents and more than 100 countries around the world. We are open to candidates located in Eastern/Central time zones with a preference of local candidates in West Palm Beach, Florida area.', 'The Data & Machine Learning Scientist will support the Machine Learning and Data Analytics program by utilizing their analytical, statistical, and programming skills to collect, analyze, and interpret Uniters disparate data sets. The Data & Machine Learning Scientist will use this information to develop data-driven insights and find solutions to improve the business top and bottom line. They will partner with the IT and Business Management to improve our current platform Machine Learning and Data Analytics investment and maximize its effectiveness. The Data & Machine Learning Scientist will be responsible for the oversight of data management activities and deliverables and providing the highest possible quality and efficiency of focused data management. The Data & Machine Learning Scientist applies strong expertise in machine learning, data mining, and information retrieval and develops efficient and accurate analytical models that mimic business decisions.', 'Required Skills & Education', 'Demonstrated leadership in designing and building at-scale high performing predictive models and algorithms and experience applying these methods to real world problems.', 'Demonstrated history of driving and delivering analytics models and solutions.', 'Strong knowledge of scripting languages such as Python and open-source machine learning and analytics packages', 'Strong knowledge of SQL', 'Demonstrated ability to propose novel solutions to problems, performing experiments to show feasibility of their solutions and working to refine the solutions into a real-world context.', 'Strong analytical, written, and verbal communication skills.', 'Ability to explain complex ideas in simple terms.', 'Keen on collaboration and teamwork in a multi-disciplinary environment', 'Required Education and Experience', 'BS/MS in Data Science or related field.', 'Minimum of 5 years of hands-on experience with real-world data and Data Science and/or Machine Learning role is required.', 'What You’ll Love About Working Here:', 'Friendly Team Environment', 'Comprehensive benefits package including: Medical, Dental, Vision, Life & Disability Insurance, and 401K options', 'Generous PTO Policy includes: 2 weeks of PTO accrual in your first year', 'Tuition Reimbursement', 'Learn more about our us at www.uniters.com', 'EEO Statement', 'UNITERS North America is an Equal Opportunity Employer. We respect and seek to empower each individual and support the diverse cultures, perspectives, skills and experiences within our workforce.']","['Demonstrated leadership in designing and building at-scale high performing predictive models and algorithms and experience applying these methods to real world problems.', 'Demonstrated history of driving and delivering analytics models and solutions.', 'Strong knowledge of scripting languages such as Python and open-source machine learning and analytics packages', 'Strong knowledge of SQL', 'Demonstrated ability to propose novel solutions to problems, performing experiments to show feasibility of their solutions and working to refine the solutions into a real-world context.', 'Strong analytical, written, and verbal communication skills.', 'Ability to explain complex ideas in simple terms.', 'Keen on collaboration and teamwork in a multi-disciplinary environment', 'BS/MS in Data Science or related field.', 'Minimum of 5 years of hands-on experience with real-world data and Data Science and/or Machine Learning role is required.']",2022-01-31,"['""Friendly Staff, Supportive Team, and Great Benefits."" (in 1 reviews)']","['""Long breaks between calls, don’t get first pay check till almost 3 weeks of working"" (in 1 reviews)', '""Very negative work environment, totalitarian management, socializing via chat has been banned, inflexible work schedule, no raises, they may change work hours rapidly and you\'re required to accommodate it."" (in 1 reviews)', '""Unclear communication from top leaders."" (in 1 reviews)']"
,MMIT Network,4.1,Morrisville,PA,1007605988695,0,Data Scientist,$76K - $137K (Glassdoor est.),(Glassdoor est.),"$102,079 /yr (est.)",201 to 500 Employees,Company - Private,Biotech & Pharmaceuticals,1994,Biotech & Pharmaceuticals,"['Responsibilities:', 'Essential:', 'Desirable:', 'Remote or Office based']","['Design of data science pipelines to ingest new data sources applying NLP processes to textual data, for example research abstracts', 'Work to improve and extend existing data science regression models', 'Collaborate with our partner companies to develop and deploy data science algorithms as part of their business processes and product development', 'Work with the data engineers to deploy new and existing models in AWS, suitable for production environments', 'Own and contribute to our in-house data science library', 'Masters degree in Computer Science, similar technical field of study or equivalent practical experience', 'Proven repeated experience designing and deploying data science models at scale in the cloud', 'Excellent knowledge of python and core data science libraries including pandas, numpy, sklearn, scipy', 'Ability to use common libraries to create NLP pipelines for processing documents efficiently, particularly NER', 'Strong data visualisation skills with Matplotlib, Bokeh, Seaborn, Plotly or similar libraries', 'Experience wielding large data sets in formats such as XML, JSON and CSV', 'Experience using AWS services for data science including EC2, Glue, ECS, and SageMaker', 'Knowledge of the pharmaceutical industry, in particular the stages of pharmaceutical product development', 'Familiarity with research, clinical trial or patent documents']",2022-01-31,"['""Management is good."" (in 5 reviews)', '""Amazing coworkers"" (in 5 reviews)', '""Great company with lots of growth opportunity"" (in 5 reviews)', '""Constant Communication"" (in 3 reviews)', '""CEO is awesome"" (in 4 reviews)']","['""The lack of effective and consistent MMIT management and HR presence in the office is hindering the development of company values and the build of one cohesive company."" (in 5 reviews)', '""Poor leadership/management, no room for real growth opportunities if you\'re not in the sales department, raises for the ""little guys"" could be better (seems like you don\'t get decent pay/respect if you aren\'t in the sales department), communication/honesty could be better."" (in 5 reviews)']"
,Penguin Computing,,,,1007606032708,1,Managed Services Engineer,Employer Provided Salary:$98K - $126K,Employer Provided Salary:,"$112,000 /yr (est.)",,,,,,"['Penguin Computing Managed Services provides dedicated, remote, Linux systems administration for complex, integrated environments involving high-performance computing, cloud, and enterprise systems. This position requires technical skills and the ability to understand, document, configure, administer, troubleshoot, and resolve issues in Linux environments. This is a customer-facing position. Successful candidates must have:', 'Essential Duties and Responsibilities', 'Important Skills', 'Preferred Qualifications', 'Experience/Education', 'Travel', 'Up To 30%', 'Job Type: Full-time', 'Pay: $98,000.00 - $126,000.00 per year', 'Benefits:', 'Schedule:', 'Supplemental Pay:', 'Education:', 'Experience:', 'Work Location: Remote']","['Strong sense of accountability and ownership, with a track record of delivering results', 'Strong interpersonal and communication skills, both verbal and written, with an aptitude towards client service', 'Track record of being a self-starter and strong independent contributor', 'The ability to share gained knowledge with the team and client', 'Experience working in Agile teams leveraging Scrum, Kanban, or other methodologies with tools such as Jira and/or understanding of Agile development methodologies.', 'Support a Linux-based, high-performance computing (HPC) and artificial intelligence (AI) environment featuring a wide range of technologies.', 'Manage and maintain system infrastructure (hardware and software).', 'Install, configure, and manage compute, storage, and networking infrastructure of Linux servers', 'Render professional, timely, and expert user support.', 'Troubleshoot software and hardware issues.', 'Manage the RMA process and coordinate support escalations for Penguin Computing and third-party hardware and software.', 'Fully document processes, procedures, and all work performed.', 'Red Hat Certified Systems Administrator (RHCSA), SUSE Certified Administrator (SCA), or higher certification.', 'Experience installing, updating, configuring, and troubleshooting Red Hat Virtualization (RHV) and Red Hat OpenStack Platform (RHOSP).', 'Working knowledge of Gluster, Ceph, and Weka.', 'Strong knowledge of High Performance Computing (HPC) application development.', 'Proven skills in software application build, installation, and optimization in Linux clusters and other environments.', 'Familiarity with Git, Ansible, and a CI/CD tool for deploying Ansible configurations.', 'PBS Professional experience knowing how to update configurations including compute node properties, queues, Fairshare, server, and failover. Can develop hooks for security enforcement.', 'Capable of installing, updating, configuring, and troubleshooting Clevis/Tang and LUKS.', 'Understanding and experience with FlexLM and RLM license servers.', 'Experience installing, updating, configuring, and troubleshooting ethernet networks: VLANs and subnet masks, Routing, BMC/IPMI, DHCP/static and floating IPs, Protocols (OSPF/BGP, TCP/IP).', 'Knowledge of RDMA/ROCE a plus.', 'InfiniBand network experience with Nvidia/Mellanox: UFM, OFED, HCA and switch drivers, director switches, managed and unmanaged switches. Knowledge of the RDMA and IPoIB is a plus.', 'Familiarity with data science tools, such as Jupyter notebooks.', 'Familiarity with accelerated computing technologies (e.g., GPUs).', 'Bachelor’s Degree in Computer Science, Computer/Electrical Engineering, or a related field (or equivalent experience).', '7+ years of hands-on experience with UNIX/Linux server environments.', 'Practical knowledge of the administration of High-Performance Computing (HPC) technologies, including cluster resource management, job scheduling, Ethernet networking, InfiniBand, etc', 'Strong Linux systems administration skills and experience with open-source technologies.', 'Understanding of Linux networking implementation and protocols.', 'Ability to communicate clearly and effectively with team members and clients.', 'Must be a US Citizen.', '401(k)', 'Dental insurance', 'Health insurance', 'Paid time off', 'Vision insurance', '8 hour shift', 'Bonus pay', ""Bachelor's (Preferred)"", 'Computer networking: 3 years (Preferred)', 'Linux: 4 years (Preferred)']",2022-01-31,[],[]
,IQVIA,3.9,Roselle Park,NJ,1007604615123,0,Node JavaScript Developer (Remote Opportunity),$62K - $154K (Glassdoor est.),(Glassdoor est.),"$97,460 /yr (est.)",10000+ Employees,Company - Public,Biotech & Pharmaceuticals,2017,Biotech & Pharmaceuticals,"['Looking for a career in which you can make an impact? Join the award-winning IQVIA eCOA team on its journey to disrupt the healthcare industry and improve patients’ clinical research experience.', 'Who we’re looking for:', 'You will be part of a small and growing team of developers located across the US, focused on building new and modern software that’s positioned to revolution the clinical trial space. In this remote role, you’ll be empowered and encouraged to think “outside the box” to develop innovative solutions to drive business and the industry forward. Not only do you love to code, you are a self-motivated individual who can apply strong critical thinking and problem-solving skills to daily challenges. You’re ultimately a JavaScript/TypeScript aficionado, but also enjoys wearing many different hats.', 'Position overview:', 'We’re seeing immense growth in the industry, and so our core focus is scaling our application with stable, distributed back-end services. Bring your talent and drive to our team of passionate, creative, and innovative thinkers, focused on developing a sophisticated product that uses modern JavaScript. We have the support and resources of a large company but operate with a start-up culture. You’ll thrive in a fast-paced and agile environment, during which you see real-time results.', 'RESPONSIBILITIES:', 'SKILLS:', 'IQVIA eCOA', ""Patients will always be the ultimate customer in healthcare, but they need to be heard. Our goal is to help ensure that each patient is at the center of care and give them a voice to share their story. IQVIA’s eCOA (electronic clinical outcomes assessment) Division has developed an award-winning platform that intelligently automates capturing patient's experiences through real-time, direct-from-patient data collection. This enables the client real-time access to the patient’s experience, which in-turn, improves the treatment and eventual outcome."", 'At IQVIA, we believe in pushing the boundaries of human science and data science to make the biggest impact possible – to help our customers create a healthier world. The advanced analytics, technology solutions and contract research services we provide to the life sciences industry are made possible by our 70,000+ employees around the world who apply their insight, curiosity and intellectual courage every step of the way. Learn more at jobs.iqvia.com.', 'All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, status as a protected veteran, or any other status protected by applicable law.', 'IQVIA, Inc. provides reasonable accommodations for applicants with disabilities. Applicants who require reasonable accommodation to submit an application for employment or otherwise participate in the application process should contact IQVIA’s Talent Acquisition team at workday_recruiting@iqvia.com to arrange for such an accommodation.']","['Work collaboratively and efficiently across functional teams in a fast-paced startup-like environment.', 'High standard of engineering quality through code reviews and unit tests.', 'Extend our platform to handle an expanding set of features.', 'Design, extend, and implement APIs.', 'Create engineering efficiencies through automation and development of tools.', 'Regularly make specific determinations about system performance and respond with sense of urgency to review and fix bug reports.', 'Define engineering processes for product launch and releases.', 'Proactively work with Quality Assurance and DevOps to solve system problems.', 'Review and refactor legacy code.', 'Provide technical guidance and coaching to peers.', 'Expert in JavaScript/TypeScript, Node, and Express.js', 'Experience in working with Postgres, DynamoDB (Apache Pulsar, Kafka, ScyllaDB a plus)', 'Experience with cloud-based infrastructure (AWS, Google Cloud, Azure)', 'Familiar with system monitoring services (DataDog, Sentry.io, CloudWatch)', 'Ability to work independently and remotely with minimal supervision', 'Strong attention to detail']",2022-01-31,"['""Good work life balance and learning"" (in 185 reviews)', '""Salary is good"" (in 126 reviews)', '""Good Management"" (in 74 reviews)', '""Work culture is good in the company"" (in 80 reviews)', '""Good work environment and flexible."" (in 127 reviews)']","['""No work life balance"" (in 185 reviews)', '""Salary low for industry standards"" (in 126 reviews)', '""Management is worst."" (in 74 reviews)']"
,The Innova Group,,Austin,TX,1007607405729,0,Healthcare Analyst/Consultant,Employer Provided Salary:$65K - $150K,Employer Provided Salary:,"$107,500 /yr (est.)",,,,,,"['Consultant/Analyst/Healthcare Planner II & III', 'The Innova Group is searching for a qualified Consultant/ Analyst/Healthcare Planner II & III to join our multidisciplinary planning team and support all aspects of project research, analysis, and deliverable development. The selected candidate for this position will analyze, assist, and develop innovative planning solutions for strategic, operational and/or facility planning issues for a multitude of service lines with healthcare system clients. The most successful candidates will demonstrate skills and experience in a blend of data science, analytics, data management, and healthcare planning.', 'The Innova Group is a Healthcare Planning Consultancy with offices and staff in Austin, Atlanta, Boston, Dallas, Denver, Minneapolis, Portland, St. Louis, Tucson, and Washington DC. Since 1995, we have been developing innovative solutions in healthcare strategy, operations, and facility planning, both nationally and overseas. We offer a small, entrepreneurial team culture with direct leadership mentoring, training, and involvement.', 'We work primarily on the “pre-design” portion of a capital investment project to build healthcare facilities —working with clients to ensure the project meets strategic, financial, and operational goals— setting the table for architectural design and real estate acquisition process. The Innova Group is a source of strategic healthcare planning and consulting services for large private systems such as Kaiser Permanente and Dignity Health, academic medical centers such as the University of New Mexico, community hospitals, and public sector systems such as the Military Health Service, Indian Health Service, and Veterans Affairs. More information on our firm is available at www.theinnovagroup.com.', 'Salary Range: Level II: $65,000-100,000, Level III: $100,000-150,000, dependent upon experience and qualifications', 'Job Description', 'Qualifications Required', 'Statistics, Economics, Applied Mathematics, Architecture, GIS, or other data/analysis intensive major', 'Technical Skills Considered', 'Location/Benefits/Travel', 'These positions are being offered nation-wide with preferences for communities with an existing Innova presence and Tucson. Depending on experience, the Healthcare Planner II positions may require an in- office position in Austin, Dallas, Denver, Minneapolis, St. Louis, or Tucson. We offer paid vacation, healthcare, healthcare savings account, 401K, and profit-sharing benefits. Compensation will be commensurate with qualifications and experience. Six to ten days travel per month may be required of this position.', 'Application Requirements', 'Interested individuals should submit an electronic (word or pdf) copy of their resume with a cover letter. A cover letter is essential and should clearly identify your career goal, your rationale for applying, a summary of your education and past work experience, and why you are a good fit for the position. Submissions without a cover letter will not be accepted.', 'All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity or national origin.', 'Job Type: Full-time', 'Pay: $65,000.00 - $150,000.00 per year', 'Benefits:', 'Schedule:', 'Ability to commute/relocate:', 'Application Question(s):', 'Education:', 'Experience:', 'Willingness to travel:', 'Work Location: Multiple Locations']","['Acquire, normalize, and analyze multi-sector medical data (patient/facility/physician) utilized in modeling healthcare delivery and developing operational alternatives for healthcare systems', 'Forecast future healthcare utilization through trend analysis and extrapolation', 'Present and display data, analysis, and findings to help clients make decisions', 'Demonstrate expertise utilizing healthcare strategy, planning metrics, and emerging trends to define operational processes and resource requirements (capital, space, and staff) in healthcare planning documents for clinical staff, administrators, and architects', 'Assist and conduct strategy, operations, and facility evaluations', 'Assist and conduct Facility Master Plans and Regional Health Care System planning', 'Lead, facilitate, guide, and oversee analysis and planning on multiple project types and client sectors', 'Bachelor’s and/or master’s degree in one of the following programs: Healthcare, Business,', 'Level II: 4 -10 years of experience in healthcare strategy, operations, and/or facility planning', 'Level III: 10-15 years of experience in healthcare strategy, operations, and/or facility planning', 'Broad knowledge of healthcare services, delivery models, data sets, related codes, and facility, finance, and/or operation related planning metrics', 'Ability to create and communicate relevant solutions to complex problems through thoughtful and analysis', 'Public Speaking', 'Demonstrated team player with mentoring and/or leadership skills', 'MS Office: Outlook, Word, PowerPoint, and Excel (intermediate proficiency required - Pivot tables, complex “if” statements, conditional formatting)', 'SQL: intermediate proficiency (import data, indices, query/table development, CTE creation, etc.).', 'Database and/or application development skills', 'GIS Experience', 'Graphics capability (Graphic Design/Media/Other Dimensions)', 'Business Intelligence Tools o Tableau o Power Bi', 'Experience related to Innova core sectors (healthcare strategy/operations/facility planning)', 'Familiarity with CAD standards/procedures, as well as Revit, are desirable but not required.', 'When attaching your resume, please use following filename style: "" last name_first name_resume.doc/pdf"" (for example, if your name was Chris Miller and you were submitting a pdf file, your resume would be saved as ""miller_chris_resume.pdf"". Your cover letter may be copy/pasted directly into the box provided in the Indeed.com submission process.', 'The Innova Group does not compensate candidates for travel expenses associated with interviewing, unless otherwise indicated at the time of call for interview.', '401(k)', 'Dental insurance', 'Health insurance', 'Paid time off', 'Vision insurance', 'Monday to Friday', 'Austin, TX: Reliably commute or planning to relocate before starting work (Required)', 'Are you comfortable with public speaking?', 'Do you presently hold a leadership or mentoring position within your current organization?', 'How many years of healthcare operations experience do you have?', 'How many years of healthcare strategy experience do you have?', 'How many years of facility planning experience do you have?', 'Are you willing to relocate to Tucson, Austin, or Dallas, where The Innova Group has a presence?', ""Bachelor's (Required)"", 'Healthcare management: 4 years (Required)', '50% (Preferred)']",2022-01-31,[],[]
,John Deere,4.0,Illinois,,1007607000559,0,Data Engineer,,,,10000+ Employees,Company - Public,Manufacturing,1837,Industrial Manufacturing,"[""At John Deere, we run so life can leap forward. This powerful purpose is our promise to humankind that we will dream, design and deliver breakthrough products that sustain our world for generations to come. The world is counting on us to feed billions of people and build vital infrastructures in villages, towns, and megacities. We live up to the legacy our founder forged in a one-room blacksmith's shop nearly two centuries ago by creating a culture that brings out the best in all of us. A culture where great ideas thrive because every voice is heard."", 'Primary Location: United States (US) - Illinois - Off-site\nFunction: Information Technology\nTitle: Data Engineer - 82281\nOnsite/Remote: Onsite Position', 'As a Data Engineer (eCommerce) within the Data & Analytics organization in Chicago, IL, you will:', 'Ideally you will have a degree or equivalent related work experience in the following:', ""What You'll Get"", ""At John Deere, you are empowered to create a career that will take you to where you want to go. Here, you'll enjoy the freedom to explore new projects, the support to think outside the box and the advanced tools and technology that foster innovation and achievement. We offer comprehensive relocation and reward packages to help you get started on your new career path. Click here to find out more about our Total Rewards Package."", 'The information contained herein is not intended to be an exhaustive list of all responsibilities and qualifications required of individuals performing the job. The qualifications detailed in this job description are not considered the minimum requirements necessary to perform the job, but rather as guidelines.', 'An Equal Opportunity Employer, John Deere requires a diversity of people, perspectives and ideas to address the complex challenges of its global business. John Deere is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to, among other things, race, religion, color, national origin, sex, age, sexual orientation, gender identity, status as a protected veteran, or status as a qualified individual with disability.']","['Develop data model and data pipeline, build rest APIs to provide data to downstream systems.', 'Perform debugging and fixing application issues, root cause analysis and help in proactive/preventive maintenance', 'Perform code reviews, pair-programming and establish test automation processes', 'Lead efforts to minimize technical debt', 'Work as Agile team member and participate in back log refinement, sprint planning, sprint review, sprit retrospective', 'Follow Security by design principles to define security framework around data pipelines and APIs', 'Help new team member onboarding', 'Develops, codes, configures, and tests programs and systems.', 'Evaluates and implements enhancement design solutions to improve cost, quality, and performance of software applications.', 'Analyzes assignments and determines software specifications that must be fulfilled to achieve objectives.', 'Executes necessary documentation, as directed, or needed.', 'Collaborates with other relevant stakeholders and team members to ensure that features meet business needs.', 'Follows industry-standard agile software design methodology for development and documentation.', 'Mentors junior software engineers on the team.', 'AWS certification or working experience in AWS cloud or other cloud technologies', 'Experienced in eCommerce and customer analytics, customer segmentation and marketing', 'Passionate, creative and have the desire to learn new complex technical areas', 'Accountable, curious, and collaborative with an intense focus on product quality', 'Skilled in interpersonal communications and ability to communicate complex topics to non-technical audiences', 'Experience working in an agile team environment', ""Bachelor's or higher degree in IT, Computer Science, Engineering, Data Science, or equivalent experience in a related career field""]",2022-01-31,"['""A Good work life balance"" (in 160 reviews)', '""Treat you well and good pay"" (in 156 reviews)', '""Good work culture"" (in 157 reviews)', '""Benefits are good"" (in 96 reviews)', '""The work is rewarding and the people I work with are great."" (in 106 reviews)']","['""No work life balance if you are in operations"" (in 160 reviews)', '""Low Pay($22 an hr for interns)"" (in 156 reviews)', '""Work culture is harassing"" (in 157 reviews)', '""no benefits for contract employees"" (in 96 reviews)', '""People don\'t care about others here"" (in 106 reviews)']"
,Kennedy Communications and Convergence,,Madison,WI,1007606541966,0,Data Science Marketing Specialist,,,,,,,,,"['Kennedy Communications, a full-service Madison ad agency, is looking for a Data Science Marketing Specialist. Part-time may be available.', 'The Data Scientist position possesses a broad understanding of complex statistical analysis and all related applications. Serves as a subject matter expert and applies advanced data industry knowledge. Investigates new tools and technologies that will aid in data analysis. Handles special projects as assigned by management. Mentors and provides feedback and guidance to other team members. Uses R to solve problems, answer marketing questions, and scale and automate repetitive tasks. At KennedyC, we empower our team to guide our agency to come up with new ideas to improve our applications.', 'Candidates must be able to provide proof of eligibility to work in the United States following an offer of employment', 'KennedyC is committed to creating a diverse environment and is proud to be an equal opportunity employer. All employment decisions are based on business needs without regard to race, color, ethnicity, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, veteran status or any other applicable legally protected status. All qualified candidates are encouraged to apply.', 'Submit your resume and cover letter to careers@kennedyc.com with the subject Data Science Marketing Specialist.']","['Help the agency manage mountains of data and data analytics so information can be used more strategically to make business decisions and better serve customers', 'Use analytical methodologies to work with large datasets & extract meaningful business insight and creatively solve business problems', 'The Data Scientist is responsible for supporting data science initiatives that drive business profitability, increased efficiencies, improved customer experience, identifying trends and providing business solutions', 'Maintain healthy data by data scrubbing including merging, filtering, decoding and translating data', 'Responsible for documenting and maintaining code library', 'Help manage internal and lead-delivery databases, client-facing software programs', 'Create programming and automation techniques, such as libraries, that simplify day-to-day processes', 'Develop big data infrastructures', 'Troubleshoot lead delivery issues', 'Quality assurance for interactive reporting, website and database maintenance', 'Program and scale calculations for constantly evolving dashboards and KPI measurements to fit clients’ needs', 'Use R to solve problems, answer marketing questions, and scale and automate repetitive tasks', 'Collaborate with business partners and cross-functional teams, requiring effective communication skills, building relationships, and focus on understanding the overall business area being supported', 'We’re looking for someone with 2-4 years of experience (coursework accepted) manipulating data sets and building statistical models, has a Bachelor’s or Master’s Degree in Statistics, Mathematics, Computer Science or another quantitative field, and is familiar with the following software/tools:', 'Coding knowledge and experience with JavaScript and experience managing/using statistical computer languages: R, Python, SQL, etc.', 'Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, Gurobi, MySQL, etc.', 'Experience visualizing/presenting data for stakeholders using: D3, ggplot, etc.', 'Experience using web services: DigitalOcean', 'Experience analyzing data from 3rd party providers: Google Analytics, Adwords, Facebook Insights, etc.', 'Ability to work well independently or as part of a team', 'Willingness to learn', 'Organized and exhibits strong attention to detail', 'Thrives in fast-paced, flexible environments', 'An appreciation for the world of marketing and advertising', 'Salary commensurate with experience', 'Competitive full benefits package including 401(k)', 'Summer hours!', 'Fun, talented coworkers who are a blast to work with', 'Supportive work/life balance']",2022-01-31,[],[]
,Thrasio,4.7,,,1007607510616,1,Software Engineer - Marketing Tech,,,,1001 to 5000 Employees,Company - Private,Retail,2018,Other Retail Stores,[],"['Design, build, test and operate services, APIs and databases that will be responsible for being the source of truth for data that is core to Thrasio’s business and will be leveraged by teams across the company', 'Contribute to adding functionality and features to our internal portal for teams to interact with and manage the data within the services that the team is responsible for', 'Work closely with the Data Analytics and Data Warehouse teams to standardize data representations and visualizations', 'Partner with other engineers and product managers on the team to build and groom a roadmap of new ideas and improvements to the services and UIs within the domain based on customer feedback', 'Contribute to the overall engineering organization’s efforts to establish best practices and write documentation to help diffuse knowledge through the team and organization', 'Bachelor’s Degree in Computer Science or Engineering or relevant major', 'Strong programming skills in Python or an equivalent language', 'Experience working with relational databases (MySQL, Postgres) and designing data models', 'Expert level programming skills with Python', 'Knowledge of python frameworks, such as Django, Flask, etc', 'Experience with API design and best practices', 'Experience working in a high growth startup environment', 'Experience with continuous integration, test automation, and deployment']",2022-01-31,"['""Amazing benefits."" (in 2 reviews)', '""Amazing company culture oozing with positivity."" (in 2 reviews)', '""life balance is great."" (in 2 reviews)']","['""no true leadership"" (in 1 reviews)']"
